"date","pdsi","coord","day","month","year"
1987-09-12,-1.51,"Bovill",12,9,1987
1987-09-17,-1.57,"Bovill",17,9,1987
1987-09-22,-1.66,"Bovill",22,9,1987
1987-09-27,-1.73,"Bovill",27,9,1987
1987-10-02,-1.82,"Bovill",2,10,1987
1987-10-07,-1.92,"Bovill",7,10,1987
1987-10-12,-2.03,"Bovill",12,10,1987
1987-10-17,-2.18,"Bovill",17,10,1987
1987-10-22,-2.31,"Bovill",22,10,1987
1987-10-27,-2.48,"Bovill",27,10,1987
1987-11-01,-2.65,"Bovill",1,11,1987
1987-11-06,-2.84,"Bovill",6,11,1987
1987-11-11,-3.05,"Bovill",11,11,1987
1987-11-16,-3.19,"Bovill",16,11,1987
1987-11-21,-3.33,"Bovill",21,11,1987
1987-11-26,-3.47,"Bovill",26,11,1987
1987-12-01,-3.55,"Bovill",1,12,1987
1987-12-06,-3.57,"Bovill",6,12,1987
1987-12-11,-3.56,"Bovill",11,12,1987
1987-12-16,-3.61,"Bovill",16,12,1987
1987-12-21,-3.65,"Bovill",21,12,1987
1987-12-26,-3.69,"Bovill",26,12,1987
1987-12-31,-3.75,"Bovill",31,12,1987
1988-01-05,-3.88,"Bovill",5,1,1988
1988-01-10,-3.98,"Bovill",10,1,1988
1988-01-15,-3.97,"Bovill",15,1,1988
1988-01-20,-4.05,"Bovill",20,1,1988
1988-01-25,-4.13,"Bovill",25,1,1988
1988-01-30,-4.19,"Bovill",30,1,1988
1988-02-04,-4.27,"Bovill",4,2,1988
1988-02-09,-4.28,"Bovill",9,2,1988
1988-02-14,-4.27,"Bovill",14,2,1988
1988-02-19,-4.25,"Bovill",19,2,1988
1988-02-24,-4.24,"Bovill",24,2,1988
1988-02-29,-4.24,"Bovill",29,2,1988
1988-03-05,-4.21,"Bovill",5,3,1988
1988-03-10,-4.21,"Bovill",10,3,1988
1988-03-15,-4.24,"Bovill",15,3,1988
1988-03-20,-4.29,"Bovill",20,3,1988
1988-03-25,-4.22,"Bovill",25,3,1988
1988-03-30,-4.08,"Bovill",30,3,1988
1988-04-04,-3.95,"Bovill",4,4,1988
1988-04-09,-3.82,"Bovill",9,4,1988
1988-04-14,-3.72,"Bovill",14,4,1988
1988-04-19,-3.6,"Bovill",19,4,1988
1988-04-24,-3.53,"Bovill",24,4,1988
1988-04-29,-3.46,"Bovill",29,4,1988
1988-05-04,-3.41,"Bovill",4,5,1988
1988-05-09,-3.35,"Bovill",9,5,1988
1988-05-14,-3.27,"Bovill",14,5,1988
1988-05-19,-3.17,"Bovill",19,5,1988
1988-05-24,-3.16,"Bovill",24,5,1988
1988-05-29,-3.11,"Bovill",29,5,1988
1988-06-03,-3.05,"Bovill",3,6,1988
1988-06-08,-2.99,"Bovill",8,6,1988
1988-06-13,-2.94,"Bovill",13,6,1988
1988-06-18,-2.89,"Bovill",18,6,1988
1988-06-23,-2.86,"Bovill",23,6,1988
1988-06-28,-2.8,"Bovill",28,6,1988
1988-07-03,-2.77,"Bovill",3,7,1988
1988-07-08,-2.69,"Bovill",8,7,1988
1988-07-13,-2.58,"Bovill",13,7,1988
1988-07-18,-2.41,"Bovill",18,7,1988
1988-07-23,-2.27,"Bovill",23,7,1988
1988-07-28,-2.18,"Bovill",28,7,1988
1988-08-02,-2.09,"Bovill",2,8,1988
1988-08-07,-2.01,"Bovill",7,8,1988
1988-08-12,-1.91,"Bovill",12,8,1988
1988-08-17,-1.84,"Bovill",17,8,1988
1988-08-22,-1.81,"Bovill",22,8,1988
1988-08-27,-1.81,"Bovill",27,8,1988
1988-09-01,-1.84,"Bovill",1,9,1988
1988-09-06,-1.9,"Bovill",6,9,1988
1988-09-11,-1.95,"Bovill",11,9,1988
1988-09-16,-2.03,"Bovill",16,9,1988
1988-09-21,-2.06,"Bovill",21,9,1988
1988-09-26,-2.08,"Bovill",26,9,1988
1988-10-01,-2.07,"Bovill",1,10,1988
1988-10-06,-2.05,"Bovill",6,10,1988
1988-10-11,-2.06,"Bovill",11,10,1988
1988-10-16,-2,"Bovill",16,10,1988
1988-10-21,-1.98,"Bovill",21,10,1988
1988-10-26,-1.99,"Bovill",26,10,1988
1988-10-31,-2.06,"Bovill",31,10,1988
1988-11-05,-2.07,"Bovill",5,11,1988
1988-11-10,-2.02,"Bovill",10,11,1988
1988-11-15,-1.98,"Bovill",15,11,1988
1988-11-20,-1.94,"Bovill",20,11,1988
1988-11-25,-1.82,"Bovill",25,11,1988
1988-11-30,-1.71,"Bovill",30,11,1988
1988-12-05,-1.68,"Bovill",5,12,1988
1988-12-10,-1.64,"Bovill",10,12,1988
1988-12-15,-1.66,"Bovill",15,12,1988
1988-12-20,-1.7,"Bovill",20,12,1988
1988-12-25,-1.74,"Bovill",25,12,1988
1988-12-30,-1.75,"Bovill",30,12,1988
1989-01-05,-1.72,"Bovill",5,1,1989
1989-01-10,-1.66,"Bovill",10,1,1989
1989-01-15,-1.48,"Bovill",15,1,1989
1989-01-20,-1.35,"Bovill",20,1,1989
1989-01-25,-1.21,"Bovill",25,1,1989
1989-01-30,-1.08,"Bovill",30,1,1989
1989-02-04,-0.969999999999999,"Bovill",4,2,1989
1989-02-09,-0.959999999999999,"Bovill",9,2,1989
1989-02-14,-1.05,"Bovill",14,2,1989
1989-02-19,-1.13,"Bovill",19,2,1989
1989-02-24,-1.24,"Bovill",24,2,1989
1989-03-01,-1.32,"Bovill",1,3,1989
1989-03-06,-1.35,"Bovill",6,3,1989
1989-03-11,-1.36,"Bovill",11,3,1989
1989-03-16,-1.3,"Bovill",16,3,1989
1989-03-21,-1.21,"Bovill",21,3,1989
1989-03-26,-1.08,"Bovill",26,3,1989
1989-03-31,-0.93,"Bovill",31,3,1989
1989-04-05,-0.77,"Bovill",5,4,1989
1989-04-10,-0.640000000000001,"Bovill",10,4,1989
1989-04-15,-0.6,"Bovill",15,4,1989
1989-04-20,-0.629999999999999,"Bovill",20,4,1989
1989-04-25,-0.66,"Bovill",25,4,1989
1989-04-30,-0.76,"Bovill",30,4,1989
1989-05-05,-0.859999999999999,"Bovill",5,5,1989
1989-05-10,-0.91,"Bovill",10,5,1989
1989-05-15,-0.93,"Bovill",15,5,1989
1989-05-20,-0.94,"Bovill",20,5,1989
1989-05-25,-0.94,"Bovill",25,5,1989
1989-05-30,-0.869999999999999,"Bovill",30,5,1989
1989-06-04,-0.84,"Bovill",4,6,1989
1989-06-09,-0.85,"Bovill",9,6,1989
1989-06-14,-0.84,"Bovill",14,6,1989
1989-06-19,-0.799999999999999,"Bovill",19,6,1989
1989-06-24,-0.779999999999999,"Bovill",24,6,1989
1989-06-29,-0.83,"Bovill",29,6,1989
1989-07-04,-0.879999999999999,"Bovill",4,7,1989
1989-07-09,-0.91,"Bovill",9,7,1989
1989-07-14,-0.92,"Bovill",14,7,1989
1989-07-19,-0.93,"Bovill",19,7,1989
1989-07-24,-0.959999999999999,"Bovill",24,7,1989
1989-07-29,-1,"Bovill",29,7,1989
1989-08-03,-1.05,"Bovill",3,8,1989
1989-08-08,-1.07,"Bovill",8,8,1989
1989-08-13,-1.07,"Bovill",13,8,1989
1989-08-18,-1.05,"Bovill",18,8,1989
1989-08-23,-0.879999999999999,"Bovill",23,8,1989
1989-08-28,-0.69,"Bovill",28,8,1989
1989-09-02,0.220000000000001,"Bovill",2,9,1989
1989-09-07,0.76,"Bovill",7,9,1989
1989-09-12,0.94,"Bovill",12,9,1989
1989-09-17,1.11,"Bovill",17,9,1989
1989-09-22,1.14,"Bovill",22,9,1989
1989-09-27,1.12,"Bovill",27,9,1989
1989-10-02,1.06,"Bovill",2,10,1989
1989-10-07,0.99,"Bovill",7,10,1989
1989-10-12,0.93,"Bovill",12,10,1989
1989-10-17,0.81,"Bovill",17,10,1989
1989-10-22,0.77,"Bovill",22,10,1989
1989-10-27,0.75,"Bovill",27,10,1989
1989-11-01,0.700000000000001,"Bovill",1,11,1989
1989-11-06,0.720000000000001,"Bovill",6,11,1989
1989-11-11,0.75,"Bovill",11,11,1989
1989-11-16,0.83,"Bovill",16,11,1989
1989-11-21,0.800000000000001,"Bovill",21,11,1989
1989-11-26,0.77,"Bovill",26,11,1989
1989-12-01,0.720000000000001,"Bovill",1,12,1989
1989-12-06,0.720000000000001,"Bovill",6,12,1989
1989-12-11,0.720000000000001,"Bovill",11,12,1989
1989-12-16,0.69,"Bovill",16,12,1989
1989-12-21,0.620000000000001,"Bovill",21,12,1989
1989-12-26,0.540000000000001,"Bovill",26,12,1989
1989-12-31,-0.0899999999999999,"Bovill",31,12,1989
1990-01-05,-0.129999999999999,"Bovill",5,1,1990
1990-01-10,0.0500000000000007,"Bovill",10,1,1990
1990-01-15,0.0999999999999996,"Bovill",15,1,1990
1990-01-20,0.0899999999999999,"Bovill",20,1,1990
1990-01-25,0.0600000000000005,"Bovill",25,1,1990
1990-01-30,0.17,"Bovill",30,1,1990
1990-02-04,0.540000000000001,"Bovill",4,2,1990
1990-02-09,0.700000000000001,"Bovill",9,2,1990
1990-02-14,0.860000000000001,"Bovill",14,2,1990
1990-02-19,1,"Bovill",19,2,1990
1990-02-24,1.13,"Bovill",24,2,1990
1990-03-01,1.18,"Bovill",1,3,1990
1990-03-06,1.19,"Bovill",6,3,1990
1990-03-11,1.11,"Bovill",11,3,1990
1990-03-16,1,"Bovill",16,3,1990
1990-03-21,0.91,"Bovill",21,3,1990
1990-03-26,0.790000000000001,"Bovill",26,3,1990
1990-03-31,0.67,"Bovill",31,3,1990
1990-04-05,0.550000000000001,"Bovill",5,4,1990
1990-04-10,-0.199999999999999,"Bovill",10,4,1990
1990-04-15,-0.85,"Bovill",15,4,1990
1990-04-20,-1,"Bovill",20,4,1990
1990-04-25,-1.07,"Bovill",25,4,1990
1990-04-30,-1.01,"Bovill",30,4,1990
1990-05-05,-0.94,"Bovill",5,5,1990
1990-05-10,-0.869999999999999,"Bovill",10,5,1990
1990-05-15,-0.81,"Bovill",15,5,1990
1990-05-20,-0.73,"Bovill",20,5,1990
1990-05-25,-0.6,"Bovill",25,5,1990
1990-05-30,0.17,"Bovill",30,5,1990
1990-06-04,0.800000000000001,"Bovill",4,6,1990
1990-06-09,1.06,"Bovill",9,6,1990
1990-06-14,1.33,"Bovill",14,6,1990
1990-06-19,1.56,"Bovill",19,6,1990
1990-06-24,1.74,"Bovill",24,6,1990
1990-06-29,1.83,"Bovill",29,6,1990
1990-07-04,1.83,"Bovill",4,7,1990
1990-07-09,1.83,"Bovill",9,7,1990
1990-07-14,1.81,"Bovill",14,7,1990
1990-07-19,1.83,"Bovill",19,7,1990
1990-07-24,1.87,"Bovill",24,7,1990
1990-07-29,1.97,"Bovill",29,7,1990
1990-08-03,2.01,"Bovill",3,8,1990
1990-08-08,2.05,"Bovill",8,8,1990
1990-08-13,2.06,"Bovill",13,8,1990
1990-08-18,2.08,"Bovill",18,8,1990
1990-08-23,2.2,"Bovill",23,8,1990
1990-08-28,2.28,"Bovill",28,8,1990
1990-09-02,2.32,"Bovill",2,9,1990
1990-09-07,2.37,"Bovill",7,9,1990
1990-09-12,2.39,"Bovill",12,9,1990
1990-09-17,2.38,"Bovill",17,9,1990
1990-09-22,2.29,"Bovill",22,9,1990
1990-09-27,2.15,"Bovill",27,9,1990
1990-10-02,1.99,"Bovill",2,10,1990
1990-10-07,1.88,"Bovill",7,10,1990
1990-10-12,1.79,"Bovill",12,10,1990
1990-10-17,1.79,"Bovill",17,10,1990
1990-10-22,1.93,"Bovill",22,10,1990
1990-10-27,2.06,"Bovill",27,10,1990
1990-11-01,2.22,"Bovill",1,11,1990
1990-11-06,2.38,"Bovill",6,11,1990
1990-11-11,2.56,"Bovill",11,11,1990
1990-11-16,2.67,"Bovill",16,11,1990
1990-11-21,2.72,"Bovill",21,11,1990
1990-11-26,2.89,"Bovill",26,11,1990
1990-12-01,3.05,"Bovill",1,12,1990
1990-12-06,3.14,"Bovill",6,12,1990
1990-12-11,3.26,"Bovill",11,12,1990
1990-12-16,3.32,"Bovill",16,12,1990
1990-12-21,3.39,"Bovill",21,12,1990
1990-12-26,3.42,"Bovill",26,12,1990
1990-12-31,3.42,"Bovill",31,12,1990
1991-01-05,3.43,"Bovill",5,1,1991
1991-01-10,3.4,"Bovill",10,1,1991
1991-01-15,3.46,"Bovill",15,1,1991
1991-01-20,3.47,"Bovill",20,1,1991
1991-01-25,3.44,"Bovill",25,1,1991
1991-01-30,3.38,"Bovill",30,1,1991
1991-02-04,3.34,"Bovill",4,2,1991
1991-02-09,3.22,"Bovill",9,2,1991
1991-02-14,3.01,"Bovill",14,2,1991
1991-02-19,2.86,"Bovill",19,2,1991
1991-02-24,2.71,"Bovill",24,2,1991
1991-03-01,2.6,"Bovill",1,3,1991
1991-03-06,2.56,"Bovill",6,3,1991
1991-03-11,2.54,"Bovill",11,3,1991
1991-03-16,2.52,"Bovill",16,3,1991
1991-03-21,2.47,"Bovill",21,3,1991
1991-03-26,2.44,"Bovill",26,3,1991
1991-03-31,2.37,"Bovill",31,3,1991
1991-04-05,2.25,"Bovill",5,4,1991
1991-04-10,2.18,"Bovill",10,4,1991
1991-04-15,2.08,"Bovill",15,4,1991
1991-04-20,1.98,"Bovill",20,4,1991
1991-04-25,1.92,"Bovill",25,4,1991
1991-04-30,1.91,"Bovill",30,4,1991
1991-05-05,1.84,"Bovill",5,5,1991
1991-05-10,1.83,"Bovill",10,5,1991
1991-05-15,1.85,"Bovill",15,5,1991
1991-05-20,1.99,"Bovill",20,5,1991
1991-05-25,2.09,"Bovill",25,5,1991
1991-05-30,2.21,"Bovill",30,5,1991
1991-06-04,2.31,"Bovill",4,6,1991
1991-06-09,2.39,"Bovill",9,6,1991
1991-06-14,2.46,"Bovill",14,6,1991
1991-06-19,2.49,"Bovill",19,6,1991
1991-06-24,2.59,"Bovill",24,6,1991
1991-06-29,2.71,"Bovill",29,6,1991
1991-07-04,2.85,"Bovill",4,7,1991
1991-07-09,2.96,"Bovill",9,7,1991
1991-07-14,3.06,"Bovill",14,7,1991
1991-07-19,3.13,"Bovill",19,7,1991
1991-07-24,3.19,"Bovill",24,7,1991
1991-07-29,3.25,"Bovill",29,7,1991
1991-08-03,3.36,"Bovill",3,8,1991
1991-08-08,3.45,"Bovill",8,8,1991
1991-08-13,3.53,"Bovill",13,8,1991
1991-08-18,3.56,"Bovill",18,8,1991
1991-08-23,3.56,"Bovill",23,8,1991
1991-08-28,3.5,"Bovill",28,8,1991
1991-09-02,3.41,"Bovill",2,9,1991
1991-09-07,3.3,"Bovill",7,9,1991
1991-09-12,3.19,"Bovill",12,9,1991
1991-09-17,3.07,"Bovill",17,9,1991
1991-09-22,2.94,"Bovill",22,9,1991
1991-09-27,2.8,"Bovill",27,9,1991
1991-10-02,2.65,"Bovill",2,10,1991
1991-10-07,2.49,"Bovill",7,10,1991
1991-10-12,2.31,"Bovill",12,10,1991
1991-10-17,2.09,"Bovill",17,10,1991
1991-10-22,1.88,"Bovill",22,10,1991
1991-10-27,1.74,"Bovill",27,10,1991
1991-11-01,1.61,"Bovill",1,11,1991
1991-11-06,1.53,"Bovill",6,11,1991
1991-11-11,1.48,"Bovill",11,11,1991
1991-11-16,1.45,"Bovill",16,11,1991
1991-11-21,1.46,"Bovill",21,11,1991
1991-11-26,1.47,"Bovill",26,11,1991
1991-12-01,1.49,"Bovill",1,12,1991
1991-12-06,1.53,"Bovill",6,12,1991
1991-12-11,1.59,"Bovill",11,12,1991
1991-12-16,1.65,"Bovill",16,12,1991
1991-12-21,1.7,"Bovill",21,12,1991
1991-12-26,1.68,"Bovill",26,12,1991
1991-12-31,1.61,"Bovill",31,12,1991
1992-01-05,1.48,"Bovill",5,1,1992
1992-01-10,1.35,"Bovill",10,1,1992
1992-01-15,1.23,"Bovill",15,1,1992
1992-01-20,1.09,"Bovill",20,1,1992
1992-01-25,1.01,"Bovill",25,1,1992
1992-01-30,0.98,"Bovill",30,1,1992
1992-02-04,0.92,"Bovill",4,2,1992
1992-02-09,0.880000000000001,"Bovill",9,2,1992
1992-02-14,0.84,"Bovill",14,2,1992
1992-02-19,0.84,"Bovill",19,2,1992
1992-02-24,0.84,"Bovill",24,2,1992
1992-02-29,0.77,"Bovill",29,2,1992
1992-03-05,0.710000000000001,"Bovill",5,3,1992
1992-03-10,0.65,"Bovill",10,3,1992
1992-03-15,0.59,"Bovill",15,3,1992
1992-03-20,-1.24,"Bovill",20,3,1992
1992-03-25,-1.4,"Bovill",25,3,1992
1992-03-30,-1.56,"Bovill",30,3,1992
1992-04-04,-1.73,"Bovill",4,4,1992
1992-04-09,-1.83,"Bovill",9,4,1992
1992-04-14,-1.88,"Bovill",14,4,1992
1992-04-19,-1.9,"Bovill",19,4,1992
1992-04-24,-1.93,"Bovill",24,4,1992
1992-04-29,-1.93,"Bovill",29,4,1992
1992-05-04,-1.92,"Bovill",4,5,1992
1992-05-09,-1.98,"Bovill",9,5,1992
1992-05-14,-2.05,"Bovill",14,5,1992
1992-05-19,-2.17,"Bovill",19,5,1992
1992-05-24,-2.31,"Bovill",24,5,1992
1992-05-29,-2.43,"Bovill",29,5,1992
1992-06-03,-2.57,"Bovill",3,6,1992
1992-06-08,-2.72,"Bovill",8,6,1992
1992-06-13,-2.79,"Bovill",13,6,1992
1992-06-18,-2.84,"Bovill",18,6,1992
1992-06-23,-2.93,"Bovill",23,6,1992
1992-06-28,-3.01,"Bovill",28,6,1992
1992-07-03,-2.98,"Bovill",3,7,1992
1992-07-08,-2.92,"Bovill",8,7,1992
1992-07-13,-2.89,"Bovill",13,7,1992
1992-07-18,-2.87,"Bovill",18,7,1992
1992-07-23,-2.76,"Bovill",23,7,1992
1992-07-28,-2.66,"Bovill",28,7,1992
1992-08-02,-2.61,"Bovill",2,8,1992
1992-08-07,-2.56,"Bovill",7,8,1992
1992-08-12,-2.49,"Bovill",12,8,1992
1992-08-17,-2.4,"Bovill",17,8,1992
1992-08-22,-2.3,"Bovill",22,8,1992
1992-08-27,-2.2,"Bovill",27,8,1992
1992-09-01,-2.09,"Bovill",1,9,1992
1992-09-06,-1.98,"Bovill",6,9,1992
1992-09-11,-1.86,"Bovill",11,9,1992
1992-09-16,-1.71,"Bovill",16,9,1992
1992-09-21,-1.68,"Bovill",21,9,1992
1992-09-26,-1.54,"Bovill",26,9,1992
1992-10-01,-1.43,"Bovill",1,10,1992
1992-10-06,-1.31,"Bovill",6,10,1992
1992-10-11,-1.24,"Bovill",11,10,1992
1992-10-16,-1.22,"Bovill",16,10,1992
1992-10-21,-1.21,"Bovill",21,10,1992
1992-10-26,-1.32,"Bovill",26,10,1992
1992-10-31,-1.38,"Bovill",31,10,1992
1992-11-05,-1.43,"Bovill",5,11,1992
1992-11-10,-1.41,"Bovill",10,11,1992
1992-11-15,-1.41,"Bovill",15,11,1992
1992-11-20,-1.38,"Bovill",20,11,1992
1992-11-25,-1.33,"Bovill",25,11,1992
1992-11-30,-1.33,"Bovill",30,11,1992
1992-12-05,-1.37,"Bovill",5,12,1992
1992-12-10,-1.42,"Bovill",10,12,1992
1992-12-15,-1.47,"Bovill",15,12,1992
1992-12-20,-1.48,"Bovill",20,12,1992
1992-12-25,-1.49,"Bovill",25,12,1992
1992-12-30,-1.52,"Bovill",30,12,1992
1993-01-05,-1.52,"Bovill",5,1,1993
1993-01-10,-1.57,"Bovill",10,1,1993
1993-01-15,-1.62,"Bovill",15,1,1993
1993-01-20,-1.72,"Bovill",20,1,1993
1993-01-25,-1.72,"Bovill",25,1,1993
1993-01-30,-1.75,"Bovill",30,1,1993
1993-02-04,-1.82,"Bovill",4,2,1993
1993-02-09,-1.88,"Bovill",9,2,1993
1993-02-14,-1.93,"Bovill",14,2,1993
1993-02-19,-1.99,"Bovill",19,2,1993
1993-02-24,-2.12,"Bovill",24,2,1993
1993-03-01,-2.23,"Bovill",1,3,1993
1993-03-06,-2.32,"Bovill",6,3,1993
1993-03-11,-2.4,"Bovill",11,3,1993
1993-03-16,-2.42,"Bovill",16,3,1993
1993-03-21,-2.39,"Bovill",21,3,1993
1993-03-26,-2.33,"Bovill",26,3,1993
1993-03-31,-2.28,"Bovill",31,3,1993
1993-04-05,-2.19,"Bovill",5,4,1993
1993-04-10,-2.01,"Bovill",10,4,1993
1993-04-15,-1.87,"Bovill",15,4,1993
1993-04-20,-1.78,"Bovill",20,4,1993
1993-04-25,-1.65,"Bovill",25,4,1993
1993-04-30,-1.42,"Bovill",30,4,1993
1993-05-05,-1.14,"Bovill",5,5,1993
1993-05-10,-0.92,"Bovill",10,5,1993
1993-05-15,-0.75,"Bovill",15,5,1993
1993-05-20,-0.619999999999999,"Bovill",20,5,1993
1993-05-25,-0.539999999999999,"Bovill",25,5,1993
1993-05-30,-0.52,"Bovill",30,5,1993
1993-06-04,-0.57,"Bovill",4,6,1993
1993-06-09,-0.619999999999999,"Bovill",9,6,1993
1993-06-14,-0.609999999999999,"Bovill",14,6,1993
1993-06-19,-0.58,"Bovill",19,6,1993
1993-06-24,1.21,"Bovill",24,6,1993
1993-06-29,1.25,"Bovill",29,6,1993
1993-07-04,1.32,"Bovill",4,7,1993
1993-07-09,1.41,"Bovill",9,7,1993
1993-07-14,1.54,"Bovill",14,7,1993
1993-07-19,1.74,"Bovill",19,7,1993
1993-07-24,1.93,"Bovill",24,7,1993
1993-07-29,2.12,"Bovill",29,7,1993
1993-08-03,2.27,"Bovill",3,8,1993
1993-08-08,2.43,"Bovill",8,8,1993
1993-08-13,2.61,"Bovill",13,8,1993
1993-08-18,2.83,"Bovill",18,8,1993
1993-08-23,2.98,"Bovill",23,8,1993
1993-08-28,3.08,"Bovill",28,8,1993
1993-09-02,3.13,"Bovill",2,9,1993
1993-09-07,3.17,"Bovill",7,9,1993
1993-09-12,3.21,"Bovill",12,9,1993
1993-09-17,3.19,"Bovill",17,9,1993
1993-09-22,3.15,"Bovill",22,9,1993
1993-09-27,3.06,"Bovill",27,9,1993
1993-10-02,2.94,"Bovill",2,10,1993
1993-10-07,2.84,"Bovill",7,10,1993
1993-10-12,2.73,"Bovill",12,10,1993
1993-10-17,2.66,"Bovill",17,10,1993
1993-10-22,2.56,"Bovill",22,10,1993
1993-10-27,2.45,"Bovill",27,10,1993
1993-11-01,2.35,"Bovill",1,11,1993
1993-11-06,2.21,"Bovill",6,11,1993
1993-11-11,2.03,"Bovill",11,11,1993
1993-11-16,1.8,"Bovill",16,11,1993
1993-11-21,1.58,"Bovill",21,11,1993
1993-11-26,1.33,"Bovill",26,11,1993
1993-12-01,1.17,"Bovill",1,12,1993
1993-12-06,1.02,"Bovill",6,12,1993
1993-12-11,0.91,"Bovill",11,12,1993
1993-12-16,0.780000000000001,"Bovill",16,12,1993
1993-12-21,0.630000000000001,"Bovill",21,12,1993
1993-12-26,-1.8,"Bovill",26,12,1993
1993-12-31,-1.92,"Bovill",31,12,1993
1994-01-05,-2,"Bovill",5,1,1994
1994-01-10,-2.11,"Bovill",10,1,1994
1994-01-15,-2.15,"Bovill",15,1,1994
1994-01-20,-2.23,"Bovill",20,1,1994
1994-01-25,-2.34,"Bovill",25,1,1994
1994-01-30,-2.5,"Bovill",30,1,1994
1994-02-04,-2.64,"Bovill",4,2,1994
1994-02-09,-2.78,"Bovill",9,2,1994
1994-02-14,-2.9,"Bovill",14,2,1994
1994-02-19,-3,"Bovill",19,2,1994
1994-02-24,-3.02,"Bovill",24,2,1994
1994-03-01,-3.03,"Bovill",1,3,1994
1994-03-06,-2.99,"Bovill",6,3,1994
1994-03-11,-2.97,"Bovill",11,3,1994
1994-03-16,-2.96,"Bovill",16,3,1994
1994-03-21,-2.89,"Bovill",21,3,1994
1994-03-26,-2.94,"Bovill",26,3,1994
1994-03-31,-3.03,"Bovill",31,3,1994
1994-04-05,-3.11,"Bovill",5,4,1994
1994-04-10,-3.17,"Bovill",10,4,1994
1994-04-15,-3.22,"Bovill",15,4,1994
1994-04-20,-3.32,"Bovill",20,4,1994
1994-04-25,-3.33,"Bovill",25,4,1994
1994-04-30,-3.32,"Bovill",30,4,1994
1994-05-05,-3.34,"Bovill",5,5,1994
1994-05-10,-3.38,"Bovill",10,5,1994
1994-05-15,-3.41,"Bovill",15,5,1994
1994-05-20,-3.37,"Bovill",20,5,1994
1994-05-25,-3.37,"Bovill",25,5,1994
1994-05-30,-3.39,"Bovill",30,5,1994
1994-06-04,-3.4,"Bovill",4,6,1994
1994-06-09,-3.36,"Bovill",9,6,1994
1994-06-14,-3.3,"Bovill",14,6,1994
1994-06-19,-3.3,"Bovill",19,6,1994
1994-06-24,-3.29,"Bovill",24,6,1994
1994-06-29,-3.28,"Bovill",29,6,1994
1994-07-04,-3.28,"Bovill",4,7,1994
1994-07-09,-3.31,"Bovill",9,7,1994
1994-07-14,-3.36,"Bovill",14,7,1994
1994-07-19,-3.4,"Bovill",19,7,1994
1994-07-24,-3.43,"Bovill",24,7,1994
1994-07-29,-3.46,"Bovill",29,7,1994
1994-08-03,-3.5,"Bovill",3,8,1994
1994-08-08,-3.54,"Bovill",8,8,1994
1994-08-13,-3.59,"Bovill",13,8,1994
1994-08-18,-3.63,"Bovill",18,8,1994
1994-08-23,-3.68,"Bovill",23,8,1994
1994-08-28,-3.73,"Bovill",28,8,1994
1994-09-02,-3.78,"Bovill",2,9,1994
1994-09-07,-3.79,"Bovill",7,9,1994
1994-09-12,-3.78,"Bovill",12,9,1994
1994-09-17,-3.76,"Bovill",17,9,1994
1994-09-22,-3.75,"Bovill",22,9,1994
1994-09-27,-3.76,"Bovill",27,9,1994
1994-10-02,-3.76,"Bovill",2,10,1994
1994-10-07,-3.81,"Bovill",7,10,1994
1994-10-12,-3.87,"Bovill",12,10,1994
1994-10-17,-3.91,"Bovill",17,10,1994
1994-10-22,-3.93,"Bovill",22,10,1994
1994-10-27,-3.81,"Bovill",27,10,1994
1994-11-01,-3.58,"Bovill",1,11,1994
1994-11-06,-3.33,"Bovill",6,11,1994
1994-11-11,-3.08,"Bovill",11,11,1994
1994-11-16,-2.83,"Bovill",16,11,1994
1994-11-21,-2.58,"Bovill",21,11,1994
1994-11-26,-2.43,"Bovill",26,11,1994
1994-12-01,-2.24,"Bovill",1,12,1994
1994-12-06,-2.05,"Bovill",6,12,1994
1994-12-11,-1.86,"Bovill",11,12,1994
1994-12-16,-1.67,"Bovill",16,12,1994
1994-12-21,-1.49,"Bovill",21,12,1994
1994-12-26,-1.3,"Bovill",26,12,1994
1994-12-31,-1.17,"Bovill",31,12,1994
1995-01-05,-1.07,"Bovill",5,1,1995
1995-01-10,-0.98,"Bovill",10,1,1995
1995-01-15,-0.890000000000001,"Bovill",15,1,1995
1995-01-20,-0.81,"Bovill",20,1,1995
1995-01-25,-0.799999999999999,"Bovill",25,1,1995
1995-01-30,-0.789999999999999,"Bovill",30,1,1995
1995-02-04,-0.699999999999999,"Bovill",4,2,1995
1995-02-09,-0.67,"Bovill",9,2,1995
1995-02-14,-0.69,"Bovill",14,2,1995
1995-02-19,-0.59,"Bovill",19,2,1995
1995-02-24,2.06,"Bovill",24,2,1995
1995-03-01,2.08,"Bovill",1,3,1995
1995-03-06,2.05,"Bovill",6,3,1995
1995-03-11,2.09,"Bovill",11,3,1995
1995-03-16,2.16,"Bovill",16,3,1995
1995-03-21,2.15,"Bovill",21,3,1995
1995-03-26,2.16,"Bovill",26,3,1995
1995-03-31,2.16,"Bovill",31,3,1995
1995-04-05,2.15,"Bovill",5,4,1995
1995-04-10,2.15,"Bovill",10,4,1995
1995-04-15,2.13,"Bovill",15,4,1995
1995-04-20,2.04,"Bovill",20,4,1995
1995-04-25,1.96,"Bovill",25,4,1995
1995-04-30,1.91,"Bovill",30,4,1995
1995-05-05,1.9,"Bovill",5,5,1995
1995-05-10,1.86,"Bovill",10,5,1995
1995-05-15,1.81,"Bovill",15,5,1995
